Frequency (Hz)	TL (dB)	Intensity Reception (W/m^2)	Intensity Emission (W/m^2)	Front Mic (Pa^2)	Rear Mic (Pa^2)	cDAQ1Mod2/ai0(Pa)^2	cDAQ1Mod2/ai1(Pa)^2	cDAQ1Mod2/ai2(Pa)^2	cDAQ1Mod2/ai3(Pa)^2	MeanEmission (Pa)^2	Phase (Rad)	ReRxy	ImRxy	Coherence	Acoustic Velocity Vb (m/s)^2
100.0000000000000000	2.4871741690654656	-0.0000000019502557	0.0000000034578724	0.0000082089499998	0.0000127310581693	0.0000060948834802	0.0000057070836683	0.0000076195195460	0.0000037488819643	0.0000057925921647	0.0017770042104189	0.0000102191383332	0.0000000181594710	0.9992584160302166	0.0000000057005156
101.0000000000000000	-0.5459471968576742	-0.0000000036003416	0.0000000031750385	0.0000105608308069	0.0000164766378559	0.0000051291478115	0.0000050735803215	0.0000080765749375	0.0000029958633129	0.0000053187915958	0.0025673248500536	0.0000131884860745	0.0000000338592024	0.9995995949268315	0.0000000074090102
102.0000000000000000	6.5410630651825166	-0.0000000006272918	0.0000000028286285	0.0000094061208521	0.0000146260737934	0.0000052755398153	0.0000045793322991	0.0000071786626844	0.0000019204220912	0.0000047384892225	0.0005080483157161	0.0000117267148700	0.0000000059577383	0.9995730276681962	0.0000000063613554
103.0000000000000000	0.4981436924407711	0.0000000017974521	0.0000000020159126	0.0000045360646683	0.0000070216743553	0.0000036209010948	0.0000028871623752	0.0000059624113468	0.0000010376689264	0.0000033770359358	-0.0030558855308247	0.0000056411514559	-0.0000000172387668	0.9991246041023234	0.0000000029414047
104.0000000000000000	5.8286229269186816	0.0000000004124101	0.0000000015783073	0.0000011148253843	0.0000017139172312	0.0000024675230376	0.0000019161214932	0.0000053675563994	0.0000008246552220	0.0000026439640381	-0.0028933850006548	0.0000013802787732	-0.0000000039936890	0.9971042334943542	0.0000000006848834
105.0000000000000000	4.7315472063645707	-0.0000000005283913	0.0000000015707618	0.0000015503263619	0.0000024039327989	0.0000021381570651	0.0000020784598296	0.0000055125502174	0.0000007961288217	0.0000026313239834	0.0026782459877078	0.0000019288793234	0.0000000051660257	0.9983154118630447	0.0000000009759192
106.0000000000000000	4.2966819192276677	0.0000000005862219	0.0000000015766315	0.0000024082780653	0.0000037438651191	0.0000017596883749	0.0000024068451130	0.0000056909434866	0.0000007071501527	0.0000026411567818	-0.0019279846112629	0.0000030010650608	-0.0000000057860144	0.9989082768530912	0.0000000015066521
107.0000000000000000	0.0220024452111952	-0.0000000013089007	0.0000000013155487	0.0000034379474601	0.0000053078204501	0.0000011925748957	0.0000019455582062	0.0000049391120189	0.0000007379293732	0.0000022037936235	0.0030541244679702	0.0000042698638685	0.0000000130407363	0.9991176944517016	0.0000000020381495
108.0000000000000000	-3.0513093505385718	-0.0000000029503346	0.0000000014613032	0.0000070889211175	0.0000108991579611	0.0000011648333507	0.0000020235950843	0.0000054825640761	0.0000011208477336	0.0000024479600612	0.0033762983242908	0.0000087874772063	0.0000000296692573	0.9994481838933542	0.0000000040377523
109.0000000000000000	-4.7351458258922801	-0.0000000051301823	0.0000000017243214	0.0000155311583226	0.0000239729250158	0.0000012361969236	0.0000025123309104	0.0000063416798844	0.0000014640537412	0.0000028885653649	0.0026987298439771	0.0000192934756152	0.0000000520680048	0.9997679958269589	0.0000000088604406
