Frequency (Hz)	TL (dB)	Intensity Reception (W/m^2)	Intensity Emission (W/m^2)	Front Mic (Pa^2)	Rear Mic (Pa^2)	cDAQ1Mod2/ai0(Pa)^2	cDAQ1Mod2/ai1(Pa)^2	cDAQ1Mod2/ai2(Pa)^2	cDAQ1Mod2/ai3(Pa)^2	MeanEmission (Pa)^2	Phase (Rad)	ReRxy	ImRxy	Coherence	Acoustic Velocity Vb (m/s)^2
100.0000000000000000	2.2419990021195897	0.0000000026630508	0.0000000044625115	0.0000082736838876	0.0000126456738720	0.0000072535095107	0.0000077314029527	0.0000098163648277	0.0000051009350519	0.0000074755530857	-0.0024245945830824	0.0000102270670807	-0.0000000247965400	0.9996865776779260	0.0000000053292824
101.0000000000000000	3.3243258050216431	0.0000000018694256	0.0000000040192107	0.0000100405166832	0.0000153611546139	0.0000060651695149	0.0000068102717332	0.0000101001325277	0.0000039561869619	0.0000067329401844	-0.0014158433998208	0.0000124172577243	-0.0000000175809041	0.9997060912977272	0.0000000063718227
102.0000000000000000	-0.8263161211744332	0.0000000035484207	0.0000000029336175	0.0000078963466740	0.0000120593802020	0.0000050764548453	0.0000049105680454	0.0000076556544204	0.0000020147855764	0.0000049143657219	-0.0034541907021164	0.0000097566084280	-0.0000000337013202	0.9996586722402279	0.0000000048691653
103.0000000000000000	-0.6541062703498789	0.0000000018751902	0.0000000016130012	0.0000035253496596	0.0000054569062514	0.0000029567087892	0.0000023319645322	0.0000046626205774	0.0000008570379433	0.0000027020829605	-0.0041018571659460	0.0000043844105884	-0.0000000179843269	0.9992658635457414	0.0000000022858251
104.0000000000000000	4.2334867757817438	-0.0000000005759743	0.0000000015266933	0.0000010364206249	0.0000016153778760	0.0000026045142301	0.0000017536566653	0.0000050570264671	0.0000008148060053	0.0000025575008420	0.0043158657924504	0.0000012923420507	0.0000000055776095	0.9975917837646662	0.0000000006828488
105.0000000000000000	8.7400118402805234	0.0000000002762902	0.0000000020671246	0.0000014987758992	0.0000023049113444	0.0000028227929887	0.0000025586890246	0.0000075106397152	0.0000009591811116	0.0000034628257100	-0.0014545645269508	0.0000018570906631	-0.0000000027012601	0.9983347896365204	0.0000000009043550
106.0000000000000000	6.6470337946917599	0.0000000004618513	0.0000000021340547	0.0000026942583980	0.0000041189006832	0.0000022389952838	0.0000031942551985	0.0000079085377469	0.0000009579974658	0.0000035749464237	-0.0013688572624192	0.0000033301304336	-0.0000000045584761	0.9993157601200959	0.0000000015463813
107.0000000000000000	-0.5231488334321579	-0.0000000017395564	0.0000000015421394	0.0000026298040933	0.0000040070000275	0.0000013272951198	0.0000023047805015	0.0000058927939552	0.0000008086344038	0.0000025833759951	0.0053407906917387	0.0000032450713479	0.0000000173314116	0.9993512159236748	0.0000000014565048
108.0000000000000000	-4.3565971669433674	-0.0000000037533377	0.0000000013764420	0.0000050500433585	0.0000077043882756	0.0000010676624760	0.0000018989023498	0.0000051938351957	0.0000010628058222	0.0000023058014609	0.0060522420487056	0.0000062363638783	0.0000000377444446	0.9996443930010790	0.0000000027639278
109.0000000000000000	3.6624497159437128	0.0000000007582657	0.0000000017622453	0.0000092911234442	0.0000142183146304	0.0000012785457591	0.0000025275809069	0.0000064837524195	0.0000015185013328	0.0000029520951046	-0.0006696607399741	0.0000114922383330	-0.0000000076959020	0.9997538663472378	0.0000000050690979
