6.47169705596594,7.51832083045521,6.69839538895708,5.73661501036585,2.34112226325129,6.37211378624703
10.2917834186393,8.51535092091062,8.40977300461065,8.53319589202993,7.42051741557090,8.52118558335659
15.2101809880025,14.3783533580162,15.5328813854174,15.5793946943196,15.3466802086678,13.9504003752158
15.0279163774615,14.6657052450354,15.2073226867175,15.4106903860625,16.4155769899813,12.6484106917927
24.0957105249926,22.2943169723302,22.9702849624211,21.9954874578839,22.9499396855066,19.3320967571788
25.5144714362410,23.7052048098801,24.8945881949010,23.6579411509808,22.3101902668805,19.6157164582168
28.9974841979764,28.1934334864807,29.4085864917212,28.7897441421056,24.0221994317905,22.5580290640042
29.7844885613795,30.8311030539841,31.6448845050958,30.5177035910439,18.5530650807971,22.1255704131213
24.4219606121215,29.2376558282007,28.3324020992561,26.7496410822562,13.4670561713424,17.8000518235820
25.0505474742074,22.2928353747325,22.8259452740221,22.3412170376653,13.1112406625310,9.72070311317400
24.5156520312383,26.1579546573829,27.3801617763854,25.7207295758678,7.99250800178859,7.28537063110954
18.7031212016403,22.3323715463963,20.0501437086677,19.5803216746238,2.58653320655022,2.02427379879453
15.1862636009438,20.2398566118754,19.2662928711922,18.6551140420652,-1.13548055146677,-1.82322571204925
12.3892940105082,16.1481617011074,15.1827839654455,15.3283611167173,-3.99322572513861,-4.04650760330964
8.11668577652331,12.9222553537194,10.4155891607394,12.1236748060957,-7.69243751528470,-11.2978166073688
3.61693167890641,8.60808451219104,7.15187854980381,9.73800630021191,-9.77507861982318,-14.8622655835298
-0.00871276815380084,3.57841404723271,4.81476073576096,2.99542795342296,-13.6766824948510,-16.0551443518797
-0.108080519318593,0.408460468560674,-5.73378556133954,-8.70163220778773,-19.2210633163489,-19.3617804315502
-10.0231417335246,-10.2773463724693,-13.7196515156083,-13.5012085268591,-21.3287201461691,-20.8197292950952
-16.2006445638271,-15.9097047314505,-16.0265531842229,-15.7169020775938,-22.3478399854618,-21.6649346197430
-17.7852861178722,-16.9552955871416,-17.2010283547065,-16.9579079508710,-22.9480587828127,-22.1806311753378
